facility_id,facility_name,address,city,state,zip,phone,google_maps_url,combined_text
T01086,Three Rivers Behavioral Health,2900 Sunset Boulevard,West Columbia,SC,29169,8037969911,https://www.google.com/maps/place/Three+Rivers+Behavioral+Health/data=!4m7!3m6!1s0x88f8bcd59d545071:0x42d6374e4e781466!8m2!3d34.0073285!4d-81.1181844!16s%2Fg%2F1tg3byz4!19sChIJcVBUndW8-IgRZhR4Tk431kI?authuser=0&hl=zh-CN&rclk=1,three rivers behavioral health 2900 sunset boulevard west columbia sc 29169 8037969911 mental health behavioral health counseling therapy psychiatry psychology
T01087,Thrive Behavioral Health,Post Road,Warwick,RI,02886,4016916000,https://www.google.com/maps/place/Thrive+Behavioral+Health/data=!4m7!3m6!1s0x89e44c40edaf4a55:0x68a74e399a63a9a2!8m2!3d41.7090623!4d-71.4498632!16s%2Fg%2F1tt0s468!19sChIJVUqv7UBM5IkRoqljmjlOp2g?authuser=0&hl=zh-CN&rclk=1,thrive behavioral health post road warwick ri 02886 4016916000 mental health behavioral health counseling therapy psychiatry psychology
T01088,Thrive Behavioral Health,Prosperity Terrace,White Oak,MD,20904,4107805203,https://www.google.com/maps/place/Thrive+Behavioral+Health/data=!4m7!3m6!1s0x89b7c4e02d5997e3:0x2ecaf817f2e7bcfb!8m2!3d39.0614322!4d-76.9625999!16s%2Fg%2F11hb5f2gmb!19sChIJ45dZLeDEt4kR-7zn8hf4yi4?authuser=0&hl=zh-CN&rclk=1,thrive behavioral health prosperity terrace white oak md 20904 4107805203 mental health behavioral health counseling therapy psychiatry psychology
T01089,Thrive Counseling Services LLC,Sparks Road,Cheyenne,WY,82097,3073694710,https://www.google.com/maps/place/Thrive+Counseling+Services+LLC/data=!4m7!3m6!1s0x876f3b13289e3949:0xb2e2f034540f9010!8m2!3d41.13748!4d-104.774382!16s%2Fg%2F11g1dvhlkp!19sChIJSTmeKBM7b4cREJAPVDTw4rI?authuser=0&hl=zh-CN&rclk=1,thrive counseling services llc sparks road cheyenne wy 82097 3073694710 mental health behavioral health counseling therapy psychiatry psychology
T01090,Thriveworks Counseling & Psychiatry Annapolis,2553 Housley Road,Rolling Knolls,MD,21041,4104986595,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Annapolis/data=!4m7!3m6!1s0x89b7f10f33be84b3:0xb86c1754548568d!8m2!3d38.990441!4d-76.5514193!16s%2Fg%2F11l15xq38x!19sChIJs4S-Mw_xt4kRjVZIRXXBhgs?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry annapolis 2553 housley road rolling knolls md 21041 4104986595 mental health behavioral health counseling therapy psychiatry psychology
T01091,Thriveworks Counseling & Psychiatry Cleveland,Prospect Court,Cleveland,OH,44115,6146893972,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Cleveland/data=!4m7!3m6!1s0x8830fbf7136e3edb:0xec3877e3deb353e3!8m2!3d41.5020686!4d-81.6690115!16s%2Fg%2F11qpr3jdp4!19sChIJ2z5uE_f7MIgR41Oz3uN3OOw?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry cleveland prospect court cleveland oh 44115 6146893972 mental health behavioral health counseling therapy psychiatry psychology
T01092,Thriveworks Counseling & Psychiatry Dover,210 Kesselring Avenue,Dover,DE,19904,3023658761,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Dover/data=!4m7!3m6!1s0x89c77d68dd71fd89:0xaf9c346372ef10c1!8m2!3d39.134585!4d-75.5301695!16s%2Fg%2F11h3rl8d_b!19sChIJif1x3Wh9x4kRwRDvcmM0nK8?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry dover 210 kesselring avenue dover de 19904 3023658761 mental health behavioral health counseling therapy psychiatry psychology
T01093,Thriveworks Counseling & Psychiatry Grand Rapids,612 Kenmoor Avenue,Grand Rapids Charter Township,MI,49546,6164219387,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Grand+Rapids/data=!4m7!3m6!1s0x881852822d22a943:0xe68d648eb55a8ff7!8m2!3d42.9519386!4d-85.5651463!16s%2Fg%2F11bccjdbfj!19sChIJQ6kiLYJSGIgR949atY5kjeY?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry grand rapids 612 kenmoor avenue grand rapids charter township mi 49546 6164219387 mental health behavioral health counseling therapy psychiatry psychology
T01094,Thriveworks Counseling & Psychiatry New Haven,136 Sherman Avenue,New Haven,CT,06511,2036338772,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+New+Haven/data=!4m7!3m6!1s0x89e7d960b6f4ab41:0x2acad7459c43dcd9!8m2!3d41.3106096!4d-72.9452025!16s%2Fg%2F11hj6v77z4!19sChIJQav0tmDZ54kR2dxDnEXXyio?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry new haven 136 sherman avenue new haven ct 06511 2036338772 mental health behavioral health counseling therapy psychiatry psychology
T01095,Thriveworks Counseling & Psychiatry Norfolk,Hampton Boulevard,Norfolk,VA,23507,7572804736,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Norfolk/data=!4m7!3m6!1s0x89ba99a8fa89f7b5:0x14b6e33a3a71ce05!8m2!3d36.8647399!4d-76.3022865!16s%2Fg%2F11l3jzq1wx!19sChIJtfeJ-qiZuokRBc5xOjrjthQ?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry norfolk hampton boulevard norfolk va 23507 7572804736 mental health behavioral health counseling therapy psychiatry psychology
T01096,Thriveworks Counseling & Psychiatry Portland,550 Forest Avenue,Portland,ME,04101,2079947555,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Portland/data=!4m7!3m6!1s0x4cb29b21d348a529:0xc66e8a20a1fd1ec9!8m2!3d43.6681317!4d-70.2810833!16s%2Fg%2F11mw8sgb54!19sChIJKaVI0yGbskwRyR79oSCKbsY?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry portland 550 forest avenue portland me 04101 2079947555 mental health behavioral health counseling therapy psychiatry psychology
T01097,Thriveworks Counseling & Psychiatry Richmond,5310 Markel Road,Richmond,VA,23230,8043125498,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Richmond/data=!4m7!3m6!1s0x89b11451a0a8b5b7:0x316d4458b65fed6!8m2!3d37.5845407!4d-77.4993095!16s%2Fg%2F1pp2vhy27!19sChIJt7WooFEUsYkR1v5li0XUFgM?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry richmond 5310 markel road richmond va 23230 8043125498 mental health behavioral health counseling therapy psychiatry psychology
T01098,Thriveworks Counseling & Psychiatry Richmond,East Franklin Street,Richmond,VA,23223,8043312570,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Richmond/data=!4m7!3m6!1s0x89b111a779c6b24f:0xf3b30a39df5f3550!8m2!3d37.5326728!4d-77.4256555!16s%2Fg%2F11j86wz3b4!19sChIJT7LGeacRsYkRUDVf3zkKs_M?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry richmond east franklin street richmond va 23223 8043312570 mental health behavioral health counseling therapy psychiatry psychology
T01099,Thriveworks Counseling & Psychiatry Silver Spring,Sligo Creek Trail,Glenmont,MD,20902,2029152842,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Silver+Spring/data=!4m7!3m6!1s0x89b7c99af4dbfb3d:0x3650bf0aaf2c0782!8m2!3d39.0400945!4d-77.0310699!16s%2Fg%2F11c744m6y_!19sChIJPfvb9JrJt4kRggcsrwq_UDY?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry silver spring sligo creek trail glenmont md 20902 2029152842 mental health behavioral health counseling therapy psychiatry psychology
T01100,Thriveworks Counseling & Psychiatry Virginia Beach,2301 Kenstock Drive,Virginia Beach,VA,23454,7575201312,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Virginia+Beach/data=!4m7!3m6!1s0x89baeb57d8bb7917:0xa9f92b80eedcae18!8m2!3d36.8492193!4d-76.0499163!16s%2Fg%2F11fst7b0wt!19sChIJF3m72FfruokRGK7c7oAr-ak?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry virginia beach 2301 kenstock drive virginia beach va 23454 7575201312 mental health behavioral health counseling therapy psychiatry psychology
T01101,Thriveworks Counseling & Psychiatry West Hartford,15 Ardmore Road,West Hartford,CT,06119,8605305326,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+West+Hartford/data=!4m7!3m6!1s0x89e7ad8dc9229f31:0x8b4b7b95e27e28dc!8m2!3d41.7643706!4d-72.7322803!16s%2Fg%2F11j3vjkbbs!19sChIJMZ8iyY2t54kR3Ch-4pV7S4s?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry west hartford 15 ardmore road west hartford ct 06119 8605305326 mental health behavioral health counseling therapy psychiatry psychology
T01102,Thriveworks Counseling & Psychiatry Wilmington,997 North Tatnall Street,Wilmington,DE,19801,3022051483,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Wilmington/data=!4m7!3m6!1s0x89c6fd6ebc3ecd4d:0xc654df8c15e61aea!8m2!3d39.7464885!4d-75.5504598!16s%2Fg%2F11fsm54m3_!19sChIJTc0-vG79xokR6hrmFYzfVMY?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & psychiatry wilmington 997 north tatnall street wilmington de 19801 3022051483 mental health behavioral health counseling therapy psychiatry psychology
T01103,Thriveworks Counseling & Therapy Cheyenne,Dell Range Boulevard,Cheyenne,WY,82009,3073172383,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Cheyenne/data=!4m7!3m6!1s0x876f3b3ff246acef:0xb4c46cecb15d9109!8m2!3d41.1605582!4d-104.7858797!16s%2Fg%2F11rc2_62mg!19sChIJ76xG8j87b4cRCZFdsexsxLQ?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & therapy cheyenne dell range boulevard cheyenne wy 82009 3073172383 mental health behavioral health counseling therapy psychiatry psychology
T01104,Thriveworks Counseling & Therapy Davenport,Swits Street,Davenport,IA,52803,5632007496,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Davenport/data=!4m7!3m6!1s0x87e2353c06b4badd:0xb79b73f88bad3079!8m2!3d41.5252755!4d-90.5634279!16s%2Fg%2F11r_dxgflj!19sChIJ3bq0Bjw14ocReTCti_hzm7c?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & therapy davenport swits street davenport ia 52803 5632007496 mental health behavioral health counseling therapy psychiatry psychology
T01105,Thriveworks Counseling & Therapy Hattiesburg,415 Weathersby Road,Hattiesburg,MS,39402,6015506617,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Hattiesburg/data=!4m7!3m6!1s0x889cdf56ccf46815:0x3ad09c33117046b4!8m2!3d31.330705!4d-89.3710231!16s%2Fg%2F11q94xvl5c!19sChIJFWj0zFbfnIgRtEZwETOc0Do?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & therapy hattiesburg 415 weathersby road hattiesburg ms 39402 6015506617 mental health behavioral health counseling therapy psychiatry psychology
T01106,Thriveworks Counseling & Therapy Memphis,1726 Madison Avenue,Memphis,TN,38104,9014993155,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Memphis/data=!4m7!3m6!1s0x87d57f51559f7623:0xda4c73da7a4bec6d!8m2!3d35.13831!4d-90.0027357!16s%2Fg%2F11m_jhl6f3!19sChIJI3afVVF_1YcRbexLetpzTNo?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & therapy memphis 1726 madison avenue memphis tn 38104 9014993155 mental health behavioral health counseling therapy psychiatry psychology
T01107,Thriveworks Counseling & Therapy Providence,North Main Street,Providence,RI,02912,4012354170,https://www.google.com/maps/place/Thriveworks+Counseling+%26+Therapy+Providence/data=!4m7!3m6!1s0x89e4457e71c58443:0x5c7bda5b5215d58c!8m2!3d41.8422982!4d-71.4073744!16s%2Fg%2F11qnvnwlgh!19sChIJQ4TFcX5F5IkRjNUVUlvae1w?authuser=0&hl=zh-CN&rclk=1,thriveworks counseling & therapy providence north main street providence ri 02912 4012354170 mental health behavioral health counseling therapy psychiatry psychology
T01108,Through the Woods Wellness Center,1983 Bent Avenue,Cheyenne,WY,82001,3074264622,https://www.google.com/maps/place/Through+the+Woods+Wellness+Center/data=!4m7!3m6!1s0x876f3b3de250600f:0x9084ab780a831c4!8m2!3d41.1340718!4d-104.8228936!16s%2Fg%2F11r9mgtjvr!19sChIJD2BQ4j07b4cRxDGogLdKCAk?authuser=0&hl=zh-CN&rclk=1,through the woods wellness center 1983 bent avenue cheyenne wy 82001 3074264622 mental health behavioral health counseling therapy psychiatry psychology
T01109,Time Wellness Arkansas,4220 North Crossover Road,Fayetteville,AR,72703,4793366895,https://www.google.com/maps/place/Time+Wellness+Arkansas/data=!4m7!3m6!1s0x87c96b02d811d819:0xba60179e3b43c8b8!8m2!3d36.1272576!4d-94.1183985!16s%2Fg%2F11y39hk76r!19sChIJGdgR2AJryYcRuMhDO54XYLo?authuser=0&hl=zh-CN&rclk=1,time wellness arkansas 4220 north crossover road fayetteville ar 72703 4793366895 mental health behavioral health counseling therapy psychiatry psychology
T01110,Touchstone Mental Health,2308 Snelling Avenue,Minneapolis,MN,55404,6128746409,https://www.google.com/maps/place/Touchstone+Mental+Health/data=!4m7!3m6!1s0x52b32cde6f0c499d:0x5fd6dabf9c8d7fef!8m2!3d44.9594511!4d-93.2441583!16s%2Fg%2F1vvr5w58!19sChIJnUkMb94ss1IR73-NnL_a1l8?authuser=0&hl=zh-CN&rclk=1,touchstone mental health 2308 snelling avenue minneapolis mn 55404 6128746409 mental health behavioral health counseling therapy psychiatry psychology
T01111,Trail Ahead Therapy,2055 South Pacheco Street,Santa Fe,NM,87605,5057028112,https://www.google.com/maps/place/Trail+Ahead+Therapy/data=!4m7!3m6!1s0x871851d2847b5e0b:0x63496b51e5c7867c!8m2!3d35.6555285!4d-105.9575236!16s%2Fg%2F11t6yfh5lq!19sChIJC157hNJRGIcRfIbH5VFrSWM?authuser=0&hl=zh-CN&rclk=1,trail ahead therapy 2055 south pacheco street santa fe nm 87605 5057028112 mental health behavioral health counseling therapy psychiatry psychology
T01112,Transformation Health Services,508 Independence Boulevard,Virginia Beach,VA,23452,7574906463,https://www.google.com/maps/place/Transformation+Health+Services/data=!4m7!3m6!1s0x89ba950da30559b1:0x9d517529580c0238!8m2!3d36.825809!4d-76.128679!16s%2Fg%2F11h6ryl44b!19sChIJsVkFow2VuokROAIMWCl1UZ0?authuser=0&hl=zh-CN&rclk=1,transformation health services 508 independence boulevard virginia beach va 23452 7574906463 mental health behavioral health counseling therapy psychiatry psychology
T01113,"Transformation Health, LLC -Outpatient Mental Health Clinic",312 North Martin Luther King Junior Boulevard,Baltimore,MD,21201,4437599592,"https://www.google.com/maps/place/Transformation+Health,+LLC+-Outpatient+Mental+Health+Clinic/data=!4m7!3m6!1s0x89c7e34fffffffff:0x4438d04e7130f482!8m2!3d39.293029!4d-76.6292234!16s%2Fg%2F1td1qvrt!19sChIJ_____0_jx4kRgvQwcU7QOEQ?authuser=0&hl=zh-CN&rclk=1","transformation health, llc -outpatient mental health clinic 312 north martin luther king junior boulevard baltimore md 21201 4437599592 mental health behavioral health counseling therapy psychiatry psychology"
T01114,Trenton Psychiatric Hospital,Sullivan Way,Trenton,NJ,08628,6096331500,https://www.google.com/maps/place/Trenton+Psychiatric+Hospital/data=!4m7!3m6!1s0x89c157bd31efff63:0x2c57e39f4c8c3060!8m2!3d40.2435813!4d-74.8055474!16zL20vMDd4eDRk!19sChIJY__vMb1XwYkRYDCMTJ_jVyw?authuser=0&hl=zh-CN&rclk=1,trenton psychiatric hospital sullivan way trenton nj 08628 6096331500 mental health behavioral health counseling therapy psychiatry psychology
T01115,Triad Mental Health Partners,612 North Greene Street,Greensboro,NC,27401,3363330331,https://www.google.com/maps/place/Triad+Mental+Health+Partners/data=!4m7!3m6!1s0x885319eb2c649139:0x9b5c92f06f9315c2!8m2!3d36.0797179!4d-79.7906604!16s%2Fg%2F11xdvy6dkv!19sChIJOZFkLOsZU4gRwhWTb_CSXJs?authuser=0&hl=zh-CN&rclk=1,triad mental health partners 612 north greene street greensboro nc 27401 3363330331 mental health behavioral health counseling therapy psychiatry psychology
T01116,Triangle Springs,10901 World Trade Boulevard,Morrisville,NC,27560,9197468900,https://www.google.com/maps/place/Triangle+Springs/data=!4m7!3m6!1s0x89acf1059d0cad37:0x2485da1c046c9e28!8m2!3d35.9026932!4d-78.8156644!16s%2Fg%2F11f57r_w9z!19sChIJN60MnQXxrIkRKJ5sBBzahSQ?authuser=0&hl=zh-CN&rclk=1,triangle springs 10901 world trade boulevard morrisville nc 27560 9197468900 mental health behavioral health counseling therapy psychiatry psychology
T01117,Triumph Living Mental & Behavioral Health Services,3332 Allegheny Avenue,Columbus,OH,43209,6144236299,https://www.google.com/maps/place/Triumph+Living+Mental+%26+Behavioral+Health+Services/data=!4m7!3m6!1s0x883889b53c632f2d:0xb27dd388b2a35ab4!8m2!3d39.9808976!4d-82.9144391!16s%2Fg%2F11vks4m1_y!19sChIJLS9jPLWJOIgRtFqjsojTfbI?authuser=0&hl=zh-CN&rclk=1,triumph living mental & behavioral health services 3332 allegheny avenue columbus oh 43209 6144236299 mental health behavioral health counseling therapy psychiatry psychology
T01118,TruTherapy,Address not available,Augusta,GA,30904,7068436241,https://www.google.com/maps/place/TruTherapy/data=!4m7!3m6!1s0x88f9cdeb0412ce9b:0xe7e7b4f90938423d!8m2!3d33.4696324!4d-82.0108392!16s%2Fg%2F11gxx7kdh6!19sChIJm84SBOvN-YgRPUI4Cfm05-c?authuser=0&hl=zh-CN&rclk=1,trutherapy augusta ga 30904 7068436241 mental health behavioral health counseling therapy psychiatry psychology
T01119,True Care Mental Health Clinic,McCarter Highway,Newark,NJ,07104,9738771900,https://www.google.com/maps/place/True+Care+Mental+Health+Clinic/data=!4m7!3m6!1s0x89c253f5fc93e58b:0xaba71392c2d794fc!8m2!3d40.7271747!4d-74.1723921!16s%2Fg%2F11f6d79st3!19sChIJi-WT_PVTwokR_JTXwpITp6s?authuser=0&hl=zh-CN&rclk=1,true care mental health clinic mccarter highway newark nj 07104 9738771900 mental health behavioral health counseling therapy psychiatry psychology
T01120,Tulsa Center for Behavioral Health,South Harvard Avenue East,Tulsa,OK,74114,9182932140,https://www.google.com/maps/place/Tulsa+Center+for+Behavioral+Health/data=!4m7!3m6!1s0x87b6ed2790074873:0x509bdb40e357cacd!8m2!3d36.1292091!4d-95.9395444!16s%2Fg%2F1tf_hy3n!19sChIJc0gHkCfttocRzcpX40Dbm1A?authuser=0&hl=zh-CN&rclk=1,tulsa center for behavioral health south harvard avenue east tulsa ok 74114 9182932140 mental health behavioral health counseling therapy psychiatry psychology
T01121,Tulsa Family Psychiatry & Wellness,2537 East 72nd Street,Tulsa,OK,74136,9182689578,https://www.google.com/maps/place/Tulsa+Family+Psychiatry+%26+Wellness/data=!4m7!3m6!1s0x87b6edcf75d5f6f5:0x44ad76c4ba0221c8!8m2!3d36.0592095!4d-95.9547133!16s%2Fg%2F11hzcy39_k!19sChIJ9fbVdc_ttocRyCECusR2rUQ?authuser=0&hl=zh-CN&rclk=1,tulsa family psychiatry & wellness 2537 east 72nd street tulsa ok 74136 9182689578 mental health behavioral health counseling therapy psychiatry psychology
T01122,Turning Point Center-Chittenden,South Winooski Avenue,Burlington,VT,05401,8028613150,https://www.google.com/maps/place/Turning+Point+Center-Chittenden/data=!4m7!3m6!1s0x4cca7af7ac2732df:0x91a187be29a95c04!8m2!3d44.4749659!4d-73.210974!16s%2Fg%2F1tnqgm22!19sChIJ3zInrPd6ykwRBFypKb6HoZE?authuser=0&hl=zh-CN&rclk=1,turning point center-chittenden south winooski avenue burlington vt 05401 8028613150 mental health behavioral health counseling therapy psychiatry psychology
T01123,Turning Point Counseling Services,315 5th Avenue,Fairbanks,AK,99707,9073747776,https://www.google.com/maps/place/Turning+Point+Counseling+Services/data=!4m7!3m6!1s0x5132454f37e1c0a7:0x441d69d5fbd90046!8m2!3d64.8419841!4d-147.7133742!16s%2Fg%2F1thff24y!19sChIJp8DhN09FMlERRgDZ-9VpHUQ?authuser=0&hl=zh-CN&rclk=1,turning point counseling services 315 5th avenue fairbanks ak 99707 9073747776 mental health behavioral health counseling therapy psychiatry psychology
T01124,UAB St. Vincent’s Behavioral Health Clinic,50 Medical Park Drive East,Birmingham,AL,35235,2058383349,https://www.google.com/maps/place/UAB+St.+Vincent%E2%80%99s+Behavioral+Health+Clinic/data=!4m7!3m6!1s0x88890f5d07c69cd7:0x7dc73882d211fa67!8m2!3d33.5949238!4d-86.6658091!16s%2Fg%2F11t8g_y9q6!19sChIJ15zGB10PiYgRZ_oR0oI4x30?authuser=0&hl=zh-CN&rclk=1,uab st. vincent’s behavioral health clinic 50 medical park drive east birmingham al 35235 2058383349 mental health behavioral health counseling therapy psychiatry psychology
T01125,UNM Adult Psychiatric Center,2600 Marble Avenue Northeast,Albuquerque,NM,87131,5052722800,https://www.google.com/maps/place/UNM+Adult+Psychiatric+Center/data=!4m7!3m6!1s0x87220b44bc5cc465:0x4bdaa2340101e1f5!8m2!3d35.0906991!4d-106.615911!16s%2Fg%2F1tf9ywn6!19sChIJZcRcvEQLIocR9eEBATSi2ks?authuser=0&hl=zh-CN&rclk=1,unm adult psychiatric center 2600 marble avenue northeast albuquerque nm 87131 5052722800 mental health behavioral health counseling therapy psychiatry psychology
